School,Minority,Sex,SES,MathAch
25,Yes,Female,-0.298,11.975
25,No,Female,-1.008,10.967
25,Yes,Female,-1.808,22.731
25,No,Female,-1.448,9.048
25,No,Female,-0.118,2.837
25,Yes,Female,-1.138,21.723
25,Yes,Female,-1.388,5.467
25,Yes,Female,-1.318,6.18
12,Yes,Female,-0.738,16.405
12,Yes,Female,-1.178,12.823
12,Yes,Female,-0.308,15.256
12,Yes,Female,-0.358,12.746
12,Yes,Female,-1.518,10.246
12,Yes,Female,-0.518,8.94
12,Yes,Female,-0.368,-1.005
12,Yes,Female,-0.228,17.401
12,Yes,Female,0.102,15.192
12,Yes,Female,0.052,16.174
12,Yes,Female,-0.148,12.433
12,Yes,Female,-0.528,16.331
12,Yes,Female,-0.648,6.51
12,Yes,Female,-0.598,4.082
12,Yes,Female,-1.058,6.444
12,Yes,Female,-1.178,2.734
12,Yes,Female,-0.358,4.005
12,Yes,Female,-1.208,14.364
12,No,Female,0.162,5.624
12,Yes,Female,-1.548,11.896
12,Yes,Female,0.182,12.313
12,No,Female,-1.178,10.839
12,Yes,Female,-1.698,12.199
12,Yes,Female,-0.148,15.062
12,Yes,Female,-0.438,11.356
12,Yes,Female,-0.388,6.292
12,Yes,Female,-0.478,7.141
12,Yes,Female,0.442,10.168
12,Yes,Female,-0.598,10.567
12,Yes,Female,-0.568,12.356
12,Yes,Female,-0.058,5.074
12,No,Female,-1.088,10.581
12,Yes,Female,-1.178,13.882
12,Yes,Female,-0.468,2.095
12,Yes,Female,-0.568,15.898
12,Yes,Female,-2.138,14.09
12,Yes,Female,-1.608,11.01
12,Yes,Female,-0.708,6.407
12,Yes,Female,-0.008,2.079
12,Yes,Female,-0.858,13.632
12,Yes,Female,-0.838,15.303
12,Yes,Female,-0.438,10.264
12,Yes,Female,-0.888,10.004
12,Yes,Female,-0.338,15.857
12,Yes,Female,-1.288,18.534
12,Yes,Female,0.202,10.927
12,Yes,Female,1.242,9.318
12,Yes,Female,-0.778,9.917
12,Yes,Female,0.122,6.727
12,Yes,Female,-1.458,14.901
12,Yes,Female,-1.928,13.344
12,Yes,Female,-1.128,16.557
12,Yes,Female,-0.588,14.038
12,Yes,Female,-1.038,10.067
12,Yes,Female,-1.028,10.743
12,Yes,Female,-0.708,21.352
12,Yes,Female,-0.038,11.658
12,Yes,Female,-1.378,17.251
12,Yes,Female,1.192,16.406
12,Yes,Female,0.402,14.009
12,Yes,Female,-1.158,7.594
12,Yes,Female,-0.938,-0.602
12,Yes,Female,-0.768,-0.928
12,Yes,Female,-0.348,14.558
12,Yes,Female,-0.078,11.596
12,Yes,Female,-1.098,15.085
12,Yes,Female,-1.268,20.108
132,No,Male,-0.228,24.404
132,No,Male,1.132,23.744
132,No,Female,0.502,17.563
132,No,Male,0.962,23.696
132,No,Male,0.942,24.344
132,No,Female,1.012,14.767
132,No,Male,0.602,18.836
132,No,Female,0.532,4.472
132,No,Female,0.722,20.346
132,No,Male,1.282,6.92
132,No,Male,0.492,24.993
132,No,Female,0.972,20.255
132,No,Male,0.522,13.082
132,No,Female,0.912,21.774
132,No,Female,1.072,19.484
132,No,Male,0.412,8.572
132,No,Male,-0.798,21.206
132,No,Male,1.072,21.218
132,No,Female,1.092,18.736
132,No,Male,0.292,9.294
132,No,Male,0.922,4.807
132,No,Female,0.842,17.54
132,Yes,Female,0.452,13.669
132,No,Female,0.082,20.389
132,No,Male,0.912,23.188
132,No,Male,-0.218,13.853
132,No,Male,0.352,21.435
132,No,Female,-0.918,11.351
132,No,Female,-0.158,21.085
132,No,Male,0.452,21.185
132,No,Female,-0.258,10.038
132,No,Female,1.392,17.242
132,No,Male,1.392,11.655
132,No,Male,0.422,15.076
132,No,Male,0.662,10.529
132,No,Female,-0.138,10.951
132,No,Female,1.072,18.487
132,No,Male,0.922,14.499
132,No,Male,0.652,22.12
132,No,Female,-0.428,12.356
132,No,Female,-0.858,11.23
132,No,Female,0.072,6.902
132,No,Male,-0.078,18.254
132,No,Male,1.172,22.901
132,No,Female,-0.638,11.571
132,No,Female,-0.098,24.993
132,No,Male,-0.728,11.32
113,No,Female,-0.048,21.403
113,No,Female,1.302,14.005
113,No,Female,0.402,19.153
113,Yes,Female,-1.058,7.814
113,Yes,Female,-0.178,9.829
113,Yes,Female,0.232,22.631
113,No,Female,0.312,23.044
113,Yes,Female,0.852,22.743
113,Yes,Female,0.262,17.205
113,Yes,Female,0.052,12.071
113,Yes,Female,-0.468,19.161
113,Yes,Female,-0.268,12.332
113,No,Female,1.512,22.681
113,Yes,Female,0.182,4.928
113,Yes,Female,0.242,9.142
113,No,Female,1.072,24.488
113,Yes,Female,1.172,13.666
113,No,Female,1.082,21.451
113,Yes,Female,-0.068,5.52
113,Yes,Female,1.122,9.09
113,Yes,Female,-0.218,21.299
113,Yes,Female,0.192,9.922
113,Yes,Female,0.062,17.666
113,Yes,Female,0.322,13.095
113,Yes,Female,-0.448,8.387
113,Yes,Female,0.842,20.21
113,Yes,Female,-0.938,8.056
113,Yes,Female,0.332,23.534
113,No,Female,1.342,15.496
113,Yes,Female,-0.958,5.215
113,Yes,Female,-0.888,13.879
113,No,Female,0.192,6.952
113,No,Female,0.872,11.466
113,No,Female,0.772,9.49
113,No,Female,0.422,22.466
113,Yes,Female,1.102,15.287
113,Yes,Female,-0.558,5.36
113,Yes,Female,0.142,2.454
113,No,Female,0.502,20.689
113,No,Female,0.722,18.814
113,Yes,Female,0.012,16.793
113,Yes,Female,0.022,10.621
113,No,Female,0.052,10.138
113,Yes,Female,-0.888,11.333
113,No,Female,-0.828,10.352
113,No,Female,0.382,19.322
113,Yes,Female,0.272,6.451
113,Yes,Female,-0.728,16.445
113,No,Female,1.092,13.071
113,Yes,Female,0.302,15.096
113,No,Female,0.512,9.018
113,No,Female,0.462,10.278
113,Yes,Female,1.022,11.406
113,Yes,Female,-0.048,21.186
113,No,Female,0.312,12.293
113,Yes,Female,-0.918,11.96
113,No,Female,0.432,9.327
76,No,Female,-1.388,7.278
76,No,Male,-0.848,10.811
76,No,Female,-0.308,10.838
76,No,Male,-0.358,15.614
76,No,Female,-0.648,0.462
76,No,Female,0.382,23.126
76,No,Female,-0.108,0.436
76,No,Male,-0.458,20.276
76,No,Male,0.702,11.854
76,No,Female,-0.428,11.796
76,No,Female,-1.158,6.681
76,No,Female,-0.138,14.965
76,No,Female,-0.598,19.048
76,No,Male,-0.018,-0.15
76,No,Male,-0.298,5.794
76,No,Male,-0.808,7.854
76,No,Female,-0.278,13.718
76,No,Male,-1.018,5.509
76,No,Male,0.272,23.294
76,No,Male,0.542,-2.422
76,No,Male,-0.348,17.691
76,No,Male,-0.678,3.031
76,No,Male,-0.748,9.067
76,No,Female,-0.218,17.59
76,No,Female,0.532,16.866
76,No,Female,-0.798,2.851
76,No,Male,0.402,7.268
76,No,Male,-0.478,14.486
76,No,Female,-0.588,24.012
76,No,Male,-0.308,7.056
76,No,Female,-0.358,12.031
76,No,Male,0.122,7.003
76,No,Female,-0.658,7.262
76,No,Male,-0.658,14.525
76,No,Female,-0.598,4.076
76,No,Female,-0.908,5.191
76,No,Male,0.282,16.51
76,No,Male,1.022,17.246
76,No,Male,-1.068,3.678
76,No,Male,0.062,0.861
76,No,Male,-1.368,-0.26
76,No,Male,-0.248,14.484
76,No,Female,-0.118,10.623
76,No,Female,-0.158,2.669
76,No,Male,-0.528,18.706
76,No,Female,-0.208,9.273
76,No,Female,-0.308,19.114
76,No,Female,0.212,8.125
76,No,Male,0.062,6.415
76,No,Female,-0.678,13.456
76,No,Female,-0.618,4.667
76,No,Female,-0.238,5.316
133,No,Female,-0.528,19.112
133,No,Female,0.522,16.9
133,No,Female,0.692,19.698
133,No,Female,0.412,17.776
133,No,Female,0.852,20.733
133,No,Female,0.752,10.941
133,No,Female,1.222,18.86
133,No,Female,0.172,18.392
133,No,Female,-0.668,12.087
133,No,Female,-0.258,16.605
133,No,Female,-0.028,12.09
133,No,Female,1.122,24.993
133,No,Female,0.632,21.453
133,No,Female,-0.358,17.178
133,No,Female,-0.118,19.963
133,No,Female,0.142,16.036
133,No,Female,1.122,18.227
133,No,Female,-0.588,22.412
133,No,Female,0.842,17.262
133,No,Female,-0.188,12.712
133,No,Female,0.232,22.841
133,No,Female,-0.168,22.437
133,No,Female,1.512,17.212
133,No,Female,-0.298,11.594
133,No,Female,0.812,17.008
133,No,Female,-0.008,13.369
133,No,Female,0.032,19.47
133,No,Female,1.212,17.064
133,No,Female,-0.348,21.537
133,No,Female,0.212,11.453
133,No,Female,1.292,12.838
133,No,Female,0.532,10.81
133,No,Female,0.262,16.602
133,No,Female,0.512,22.387
133,No,Female,0.202,9.628
133,No,Female,0.552,14.569
133,No,Female,0.352,22.381
133,No,Female,-0.258,17.491
133,No,Female,-0.428,20.592
133,No,Female,1.262,11.739
133,No,Female,-1.168,19.698
133,No,Female,-0.408,15.184
133,No,Female,0.472,18.236
133,No,Female,0.492,2.81
133,No,Female,1.152,23.59
133,No,Female,0.702,24.247
133,No,Female,0.842,22.039
133,No,Female,0.192,22.541
133,No,Female,0.932,12.738
133,No,Female,0.422,18.77
133,No,Female,0.762,9.843
133,No,Female,0.562,11.436
133,No,Female,0.802,12.841
133,No,Female,1.022,22.354
133,No,Female,-0.228,20.372
133,No,Female,-0.708,7.359
133,Yes,Female,-0.428,21.511
134,No,Female,0.492,11.331
134,No,Male,0.552,18.24
134,No,Female,-0.948,6.624
134,No,Female,-0.428,12.141
134,No,Female,0.112,15.039
134,No,Male,-0.948,14.276
134,No,Male,-0.028,24.993
134,No,Female,0.822,21.004
134,No,Male,-0.128,7.775
134,No,Male,0.772,9.463
134,No,Female,0.062,10.274
134,No,Male,-1.548,17.489
134,No,Female,-0.448,10.35
134,No,Male,-0.168,23.7
134,No,Female,-1.308,-2.544
134,No,Female,-0.138,11.136
134,No,Female,0.312,9.414
134,No,Male,0.702,18.085
134,No,Male,-0.098,15.991
134,No,Male,0.122,10.53
134,No,Male,0.062,11.221
134,No,Male,0.892,24.812
134,No,Female,-0.118,13.897
134,No,Female,-0.688,2.57
134,No,Male,-0.708,10.167
134,No,Female,0.072,15.783
134,No,Female,0.012,15.397
134,No,Female,-0.098,17.411
134,No,Male,0.062,6.759
134,No,Female,-0.258,17.917
134,No,Female,0.402,6.745
134,No,Male,-0.248,15.246
134,No,Female,0.482,7.693
134,No,Male,0.562,18.336
134,No,Male,-0.358,7.089
134,No,Male,-0.428,8.64
134,No,Male,0.062,21.656
134,No,Male,0.072,22.421
65,Yes,Male,0.622,18.301
65,No,Male,0.422,16.488
65,Yes,Male,0.942,11.437
65,Yes,Male,-0.358,19.78
65,No,Male,0.132,19.628
65,No,Male,-0.118,21.665
65,No,Male,-0.688,10.63
65,Yes,Male,-0.328,16.231
65,No,Male,-0.278,20.891
65,No,Male,0.602,2.882
65,Yes,Male,-0.028,10.861
65,No,Male,-0.768,14.691
65,No,Male,-0.418,12.327
65,No,Male,0.482,3.599
65,Yes,Male,1.212,23.792
65,No,Male,0.502,15.18
65,Yes,Male,1.302,21.592
65,No,Male,-0.148,19.242
65,No,Male,-0.138,14.189
65,Yes,Male,0.422,12.134
65,No,Male,-0.708,13.097
65,No,Male,0.352,13.913
65,No,Male,-0.148,11.437
65,No,Male,-0.318,11.116
65,No,Male,-0.768,19.111
65,Yes,Male,0.302,9.026
65,No,Male,0.862,11.476
65,No,Male,0.422,19.188
65,Yes,Male,0.122,22.354
65,No,Male,0.892,4.099
65,No,Male,-0.998,22.507
65,No,Male,-0.738,21.076
65,No,Male,0.212,9.696
65,No,Male,-0.228,11.684
65,No,Male,-1.448,5.547
65,No,Male,-0.828,16.089
65,No,Male,0.152,22.193
65,No,Male,0.242,13.635
65,Yes,Male,0.652,16.748
65,No,Male,-1.268,14.209
65,No,Male,-1.138,19.688
65,No,Male,-0.078,18.323
65,No,Male,-0.468,11.32
65,Yes,Male,0.252,15.967
65,No,Male,-0.298,17.776
65,No,Male,-0.988,7.213
65,No,Male,-0.978,15.864
65,No,Male,-0.688,16.306
65,No,Male,-1.018,6.611
65,No,Male,0.282,14.444
65,No,Male,-0.708,14.218
65,No,Male,-0.048,10.781
65,No,Male,0.042,13.667
65,No,Male,1.262,19.931
65,No,Male,-1.888,13.217
65,No,Male,-0.598,17.705
65,No,Male,-0.918,22.971
33,Yes,Female,-0.658,10.647
33,Yes,Female,-1.088,4.819
33,Yes,Female,-2.078,3.139
33,Yes,Female,-1.128,5.241
33,Yes,Male,-1.308,17.968
33,Yes,Male,0.172,1.02
33,Yes,Female,-0.178,2.908
33,Yes,Female,-1.178,2.006
33,Yes,Male,-0.128,3.757
33,Yes,Male,-0.558,2.776
33,Yes,Female,-1.348,16.579
33,Yes,Female,-1.318,5.147
33,Yes,Male,-1.218,23.056
33,Yes,Male,-0.478,2.212
33,Yes,Male,-1.108,6.535
33,Yes,Female,-0.898,10.127
33,Yes,Female,-1.738,4.773
33,Yes,Male,-0.628,2.132
33,Yes,Female,-1.368,10.793
33,Yes,Male,-0.368,8.065
33,Yes,Male,-0.748,-1.482
33,Yes,Female,0.302,6.597
33,Yes,Male,-1.098,9.631
33,Yes,Female,-1.788,2.227
33,Yes,Female,0.102,4.676
33,Yes,Female,-0.668,-0.831
33,Yes,Female,-2.128,4.897
33,Yes,Female,-0.888,6.166
33,Yes,Female,-0.948,3.861
33,Yes,Male,-1.448,11.041
33,Yes,Female,-2.018,-1.892
33,Yes,Female,-1.128,2.699
33,Yes,Male,-1.788,13.295
33,Yes,Male,-1.088,-0.763
33,Yes,Female,-0.538,13.807
33,Yes,Male,-1.138,3.089
33,Yes,Male,-0.138,20.618
33,Yes,Male,-1.458,8.978
33,Yes,Female,-1.518,6.208
33,Yes,Female,-1.228,11.076
33,Yes,Female,-0.058,0.42
33,Yes,Male,-0.498,9.832
75,No,Male,-0.448,9.962
75,No,Male,-1.088,8.016
75,No,Female,0.542,12.146
75,No,Female,0.532,20.648
75,No,Female,-0.808,9.011
75,No,Female,-0.008,12.2
75,No,Male,-0.278,16.845
75,No,Female,0.592,15.189
75,No,Male,0.262,5.889
75,No,Male,0.612,7.195
75,No,Female,-0.188,4.706
75,No,Male,0.072,12.156
75,No,Female,0.152,11.076
75,No,Male,-0.118,3.992
75,No,Male,0.882,17.492
75,No,Male,1.422,22.492
75,No,Female,0.062,2.255
75,No,Male,0.252,6.873
75,No,Male,0.042,8.364
75,No,Female,0.032,22.245
75,No,Male,-0.908,16.992
75,No,Male,0.012,23.992
75,No,Female,-0.888,8.1
75,No,Male,-0.398,14.937
75,No,Male,0.142,10.816
75,No,Female,-0.528,-1.923
75,No,Female,0.162,13.972
75,No,Male,0.612,18.038
75,No,Male,0.952,21.981
75,No,Female,0.522,12.432
75,No,Male,0.802,13.055
75,No,Female,-0.338,-0.687
75,No,Female,-1.768,4.97
75,No,Female,-0.008,2.983
75,No,Male,0.552,8.997
75,No,Male,0.782,20.663
75,Yes,Female,0.542,5.678
75,Yes,Male,-0.368,-2.544
43,Yes,Male,-1.038,15.129
43,Yes,Female,0.032,7.248
43,Yes,Female,-1.498,7.582
43,Yes,Female,-1.178,10.892
43,Yes,Male,-0.078,19.962
43,Yes,Male,-0.858,22.18
43,Yes,Female,-1.198,6.248
43,No,Female,-0.968,5.108
43,Yes,Male,-0.368,4.976
43,Yes,Male,-0.078,13.933
43,No,Female,-0.668,17.89
43,Yes,Female,-0.878,5.999
43,No,Male,-1.008,8.547
43,Yes,Female,-1.308,12.407
43,Yes,Male,-0.548,14.811
43,Yes,Female,-1.308,15.9
43,Yes,Male,-0.858,12.09
43,Yes,Female,-0.338,3.715
43,No,Female,-0.168,21.934
43,Yes,Male,-0.568,16.625
43,Yes,Female,-0.418,12.526
43,Yes,Male,-0.848,4.066
43,Yes,Female,-1.518,14.117
43,Yes,Female,-2.188,3.28
43,Yes,Female,-0.948,20.533
43,Yes,Male,0.242,13.168
43,Yes,Female,-0.808,14.41
43,Yes,Female,-0.708,14.318
43,Yes,Female,-1.818,-1.725
43,Yes,Female,-1.828,-0.625
43,Yes,Female,0.132,14.746
43,Yes,Female,-0.668,16.068
43,No,Female,-0.358,19.514
43,No,Female,-1.608,1.27
43,No,Male,0.442,22.559
43,Yes,Female,0.902,17.231
43,Yes,Male,-0.418,11.087
43,Yes,Male,-1.448,18.557
43,Yes,Male,-0.808,14.52
43,Yes,Female,-0.878,15.01
43,Yes,Male,-0.318,12.504
43,Yes,Female,-0.778,4.541
43,No,Male,-1.208,7.949
43,Yes,Male,-0.748,16.614
43,Yes,Female,-0.678,7.448
43,Yes,Female,-0.558,8.571
43,Yes,Male,-1.288,4.961
43,Yes,Male,-0.208,15.57
43,Yes,Female,-0.548,17.205
43,Yes,Female,0.482,20.854
43,No,Female,0.162,14.665
43,No,Male,-0.368,23.261
50,No,Female,-0.028,7.02
50,No,Male,1.222,11.371
50,No,Female,0.702,9.459
50,No,Female,1.422,12.779
50,No,Female,-0.398,5.368
50,No,Female,0.252,19.28
50,No,Female,0.952,12.86
50,No,Male,0.942,23.447
50,No,Male,-0.528,7.98
50,No,Female,0.462,14.366
50,No,Male,-0.238,12.164
50,No,Female,1.022,16.154
50,No,Female,0.672,13.662
50,No,Male,-0.648,22.388
50,No,Female,-0.408,18.324
50,No,Male,1.512,10.639
50,Yes,Female,-0.258,4.616
50,No,Female,-0.308,13.242
50,No,Male,0.152,15.631
50,No,Male,0.922,13.355
50,Yes,Female,-0.068,18.233
50,No,Female,0.482,22.924
50,Yes,Female,1.102,13.33
50,Yes,Male,1.512,16.226
50,No,Male,0.662,9.418
50,Yes,Female,0.382,3.291
50,No,Male,0.782,12.612
50,No,Male,0.222,16.533
50,No,Female,0.652,16.172
50,No,Female,0.302,16.757
50,No,Male,-0.328,18.079
50,Yes,Female,0.302,13.816
50,Yes,Female,-1.178,-0.929
50,No,Female,-0.568,-0.279
50,No,Female,0.712,18.037
50,No,Female,0.782,18.19
50,No,Male,0.882,13.081
50,No,Male,1.342,11.027
50,Yes,Male,0.692,5.77
50,Yes,Male,0.142,10.72
50,No,Female,0.322,13.466
50,No,Female,0.842,15.498
50,No,Female,0.482,19.082
50,No,Female,0.512,16.587
50,No,Male,1.342,21.081
135,Yes,Male,-0.188,18.264
135,Yes,Male,0.872,9.891
135,No,Male,0.442,13.237
135,No,Male,0.192,23.665
135,Yes,Male,1.182,7.236
135,Yes,Male,-0.248,12.625
135,No,Male,1.072,22.643
135,No,Male,0.602,17.796
135,No,Male,0.662,15.684
135,Yes,Male,0.112,14.642
135,Yes,Male,1.512,23.785
135,Yes,Male,0.882,10.989
135,No,Male,-0.218,7.124
135,No,Male,0.582,20.627
135,Yes,Male,-0.088,9.433
135,No,Male,-0.008,12.083
135,No,Male,0.622,11.374
135,No,Male,-0.218,23.108
135,Yes,Male,-0.468,22.295
135,No,Male,0.602,9.947
135,No,Male,0.052,20.438
135,Yes,Male,-0.168,14.17
135,No,Male,1.142,18.734
135,No,Male,0.932,17.499
135,Yes,Male,0.312,20.124
135,No,Male,1.022,20.3
135,No,Male,0.442,20.929
135,Yes,Male,0.592,5.869
135,No,Male,-0.028,22.428
135,No,Male,1.512,21.614
135,No,Male,0.482,20.021
135,No,Male,1.072,17.117
135,No,Male,0.772,17.988
135,Yes,Male,-1.058,3.111
135,No,Male,1.152,19.737
135,Yes,Male,0.302,20.136
135,No,Male,1.072,21.14
135,Yes,Male,1.512,8.448
135,No,Male,1.262,15.941
135,No,Male,1.082,22.694
135,No,Male,1.312,14.546
135,No,Male,0.302,22.167
135,Yes,Male,1.372,21.738
135,No,Male,-0.828,24.479
135,No,Male,1.302,8.879
135,No,Male,0.622,24.993
135,Yes,Male,0.692,2.708
121,No,Male,0.422,1.467
121,No,Female,-1.958,5.666
121,No,Female,0.362,6.49
121,No,Female,0.282,14.487
121,No,Male,-0.068,19.67
121,No,Female,0.332,10.159
121,No,Female,0.782,17.824
121,No,Female,-1.168,5.853
121,No,Male,-0.378,2.482
121,No,Male,-0.008,20.586
121,Yes,Female,-0.808,3.358
121,No,Male,1.202,17.956
121,No,Female,-0.458,6.012
121,No,Male,-1.378,4.097
121,No,Female,1.362,11.419
121,No,Male,0.082,19.581
121,Yes,Female,-0.478,10.447
121,No,Female,0.082,3.835
121,No,Male,0.112,8.735
121,No,Male,-0.738,24.812
121,No,Male,0.502,2.542
121,No,Male,1.512,22.038
121,No,Male,0.092,12.812
121,No,Male,-1.758,2.531
121,No,Female,0.732,17.314
136,Yes,Male,-0.158,6.629
136,No,Male,-1.048,11.07
136,No,Male,0.452,10.93
136,No,Male,-1.288,6.584
136,No,Female,-0.438,9.528
136,No,Male,-0.178,6.966
136,No,Female,-0.328,17.129
136,No,Male,-0.118,12.749
136,No,Female,-0.778,13.353
136,No,Male,-0.538,23.217
136,No,Female,-0.478,18.901
136,No,Male,-1.228,10.738
136,No,Male,-0.128,11.93
136,No,Female,-0.418,10.896
136,No,Female,0.132,6.324
136,No,Male,0.252,24.993
136,No,Male,0.002,6.759
136,No,Male,-0.498,4.494
136,No,Male,0.302,11.226
136,No,Male,-0.788,0.488
136,No,Female,-0.048,22.896
136,No,Female,0.152,21.657
136,No,Female,-0.308,12.176
136,No,Female,0.622,21.071
136,No,Female,-0.678,-2.832
136,No,Female,-0.618,7.558
136,No,Female,0.382,18.739
136,No,Female,-0.498,5.744
136,No,Male,-0.528,7.68
136,No,Male,-0.748,14.324
136,No,Female,-0.798,8.252
136,No,Male,-0.568,18.192
136,No,Female,0.032,19.244
136,No,Female,0.342,17.634
136,No,Male,-0.188,4.988
136,No,Male,-1.238,8.923
136,No,Female,-1.158,10.187
136,No,Female,0.112,9.595
136,No,Female,-1.498,6.086
136,No,Male,-0.858,22.886
136,No,Female,-0.438,1.317
136,No,Female,-0.658,14.66
136,No,Female,-0.128,17.606
136,No,Female,-0.078,13.495
136,No,Male,0.222,7.267
136,No,Male,0.342,7.952
136,No,Male,0.002,14.442
136,No,Female,-0.338,10.2
136,No,Male,0.302,9.589
136,No,Female,-1.098,21.02
136,No,Male,-0.768,-0.809
136,No,Female,-0.608,8.321
136,No,Male,0.312,20.884
136,No,Male,0.302,23.623
136,No,Female,-0.678,1.955
21,No,Female,-0.408,17.432
21,No,Male,0.572,21.255
21,No,Female,0.912,16.656
21,No,Female,0.052,17.465
21,No,Female,0.382,14.834
21,No,Female,-0.048,16.251
21,No,Male,0.002,10.226
21,No,Male,-0.848,8.355
21,No,Female,-0.888,5.834
21,No,Male,-0.058,21.605
21,No,Male,-0.238,22.483
21,Yes,Female,0.702,8.127
21,No,Female,0.692,21.059
21,No,Female,0.212,5.849
21,No,Female,0.422,11.555
21,No,Male,1.022,17.703
21,No,Male,0.712,13.528
21,No,Female,0.252,18.498
21,No,Female,-0.428,12.654
21,No,Male,-0.358,12.472
21,No,Male,0.842,8.635
21,No,Female,0.662,16.931
21,No,Male,-0.738,19.715
21,No,Male,-0.188,21.739
21,No,Male,0.062,11.127
21,No,Male,0.322,6.522
21,No,Male,-0.628,10.707
21,No,Male,1.512,12.557
21,No,Male,0.902,19.676
21,No,Female,0.892,16.733
21,No,Male,0.042,19.715
21,No,Female,0.582,8.775
21,No,Female,0.942,21.085
21,No,Male,-0.838,7.576
21,No,Female,-0.598,14.698
21,No,Female,-0.238,7.645
21,No,Female,0.362,17.883
21,No,Male,-0.548,2.991
21,No,Female,-0.888,6.464
21,No,Male,-0.568,5.608
21,No,Female,0.272,14.189
21,No,Female,-0.258,17.847
89,Yes,Female,-1.868,11.57
89,Yes,Female,0.312,1.536
89,Yes,Male,-0.808,4.925
89,Yes,Male,-0.988,13.57
89,Yes,Female,-0.248,13.604
89,Yes,Female,-0.858,17.634
89,Yes,Male,0.132,-1.423
89,Yes,Female,-0.578,4.064
89,No,Female,0.102,21.499
89,Yes,Female,-0.298,4.289
89,Yes,Male,-1.078,5.852
89,Yes,Male,-1.498,4.098
89,Yes,Female,-1.568,1.624
89,No,Male,0.982,3.489
89,No,Male,0.072,11.744
89,Yes,Female,-0.238,0.609
89,Yes,Male,-1.578,18.137
89,Yes,Male,-1.928,-1.732
89,Yes,Female,0.962,14.873
89,Yes,Female,-0.768,6.258
89,Yes,Female,-0.838,-0.576
89,Yes,Female,-1.608,4.627
89,Yes,Male,-0.618,0.384
89,Yes,Female,0.702,10.342
89,Yes,Female,-0.888,0.239
89,Yes,Male,-0.578,24.247
89,Yes,Male,-1.178,10.428
89,Yes,Female,-0.898,14.199
89,Yes,Female,-0.518,17.695
89,Yes,Female,-0.388,15.034
89,Yes,Male,-1.338,14.447
89,Yes,Female,-2.108,0.578
89,Yes,Male,-1.368,5.163
89,Yes,Male,1.732,0.426
89,Yes,Male,-1.338,13.096
89,Yes,Male,-0.468,18.929
89,Yes,Female,-0.828,16.19
89,Yes,Female,-1.488,6.245
89,Yes,Female,-0.588,5.514
89,Yes,Female,-2.468,0.936
89,Yes,Female,-1.368,5.898
89,Yes,Female,-1.818,2.191
89,Yes,Female,-2.328,0.643
137,No,Male,1.222,21.791
137,Yes,Male,0.432,21.14
137,Yes,Male,1.452,22.418
137,Yes,Male,0.122,20.752
137,Yes,Male,0.192,23.029
137,Yes,Male,-0.458,13.969
137,Yes,Male,1.122,24.993
137,Yes,Male,-0.178,19.192
137,Yes,Male,0.092,22.639
137,Yes,Male,1.452,15.507
137,No,Male,1.242,20.192
137,Yes,Male,0.902,24.401
137,Yes,Male,0.222,17.099
137,Yes,Male,0.892,22.016
137,No,Male,1.082,24.401
137,Yes,Male,-0.598,15.119
137,No,Male,1.422,13.823
137,Yes,Male,0.802,21.02
137,Yes,Male,1.512,16.93
137,Yes,Male,1.022,20.249
137,No,Male,0.852,21.345
137,Yes,Male,-0.928,16.162
137,Yes,Male,0.852,16.317
137,No,Male,0.822,22.845
137,Yes,Male,1.232,19.29
137,No,Male,0.212,24.479
137,Yes,Male,-0.428,11.616
137,Yes,Male,1.212,18.008
137,Yes,Male,1.112,19.12
137,Yes,Male,0.142,19.689
137,No,Male,1.262,23.002
137,Yes,Male,0.642,18.86
137,No,Male,-0.768,16.825
137,Yes,Male,0.552,22.219
137,No,Male,1.332,18.092
137,No,Male,0.252,17.209
137,No,Male,0.262,9.139
137,Yes,Male,1.262,18.608
137,Yes,Male,0.792,20.577
137,No,Male,0.482,13.859
137,Yes,Male,-0.058,20.682
137,Yes,Male,1.512,17.246
137,Yes,Male,1.512,9.574
137,Yes,Male,-0.288,6.315
137,No,Male,1.072,17.979
137,No,Male,1.002,21.396
137,No,Male,1.332,10.175
137,Yes,Male,0.242,14.192
83,Yes,Male,0.042,16.13
83,Yes,Male,1.832,3.507
83,No,Female,-0.298,13.641
83,No,Male,-0.328,9.476
83,No,Male,-0.438,13.207
83,No,Female,0.482,16.358
83,No,Male,0.032,24.107
83,Yes,Female,-1.408,7.63
83,No,Female,-1.688,17.47
83,No,Male,0.532,7.089
83,Yes,Female,-1.298,3.493
83,No,Female,0.162,4.933
83,Yes,Female,-0.938,7.756
83,No,Male,-1.078,4.244
83,No,Male,0.762,17.727
83,No,Female,-0.268,3.066
83,No,Male,1.112,22.835
83,No,Female,-0.948,0.635
83,No,Female,-0.758,8.297
83,Yes,Male,-0.538,14.608
83,No,Female,-0.708,7.128
83,No,Male,0.312,15.14
83,No,Male,-0.968,2.776
83,No,Female,-1.688,12.825
83,No,Male,-0.988,2.98
83,No,Female,-0.038,19.253
83,No,Female,-0.998,-0.535
83,No,Male,0.012,21.935
83,No,Male,-0.268,10.96
83,No,Male,0.582,1.31
83,No,Male,-0.288,0.431
83,No,Female,-0.838,14.888
83,Yes,Female,-1.678,9.699
83,No,Male,0.162,-0.836
83,No,Female,1.232,8.533
83,Yes,Male,-1.338,0.495
83,No,Male,0.982,8.144
