iid,gender,department,level,sentiment,intention,departure_date,how_long
495a3246cd991ed70465baaab39bf39a,M,Finance,Medium,7,7,NA,731
8ec43e2ee21eb076ee21572b5bca664b,M,HR,Low,8,7,NA,731
d583c1692cf7f6ca5ff4a4764b50f632,F,Finance,Low,7,2,NA,731
5baf27b7e4bd54da441405b4206d8ec7,M,HR,Low,8,7,2020-12-31,731
464d0866a59b48267d2703f1d91c39f8,M,R&D,Low,2,7,NA,731
7a200dd9eee85890916ee8ee1ad66940,F,Finance,Low,8,2,2020-11-30,700
f9e8aa086bb623d6696f2c6b7f3916e9,M,Sales/Marketing,Low,7,2,2019-10-31,304
af187b61e7f5ca7c1fdbc1b191dfad5c,M,Finance,Low,8,5,2019-07-31,212
092ccfd329c0a7baa8c3e98abdfc77b0,M,Strategy & Operations,Low,7,2,2020-09-30,639
2af50f2ef27c9115647d0244ea7546f1,M,Finance,Low,7,8,2020-10-31,670
d1d3c973c708038a0dde23d4769781ba,M,Finance,Medium,7,2,NA,731
9f1dfdbbe863bb1324e7291b30c5a1f2,M,HR,Low,7,1,NA,731
192fa142d8a965f1da41f3f7b33cdff5,M,Strategy & Operations,Low,9,3,2019-10-31,304
ca064684ec08a1efd9b6bfaff161c10a,M,Finance,Low,6,2,NA,731
3b9fb6353ddf2f9f83f250e9d139c737,M,HR,Medium,8,8,2019-11-30,334
722d817cf57aa3e6f0be49af10ff392e,M,R&D,High,8,3,NA,731
2814c6c121e34e152f7b56ad5036e011,M,HR,Low,8,2,NA,731
4943402f5919c187eaa9deb8e29a95ae,M,Sales/Marketing,Low,8,3,NA,731
f7fce07d26a6ed7526ee094974174a87,F,Finance,Medium,8,2,2019-08-31,243
13ec146400e99490121cf60b67c478c4,M,Sales/Marketing,Medium,8,9,NA,731
56cf2c6f53b625e5342d859c0746d44e,M,HR,Medium,8,6,2019-11-30,334
4f748ae1225435ad7cc4eb4c1e7d66f2,M,Sales/Marketing,Medium,8,7,NA,731
4aaf11d467c436f6de13d9fb0acc8d9b,M,Sales/Marketing,Low,10,3,NA,731
5e25cfcfe8709c4cf1d8e22adb0e06b7,M,HR,Low,7,4,NA,731
91ca38837bb95d1438db90aa017a92b2,M,IT,Low,7,2,NA,731
0b7e8d419646f376d880ade2be60478e,M,R&D,Low,8,3,NA,731
ef6f92f93470199a0f3409d496759542,M,IT,Low,4,7,2019-05-31,151
ac45b2fffdb985900fd065002822581b,M,Sales/Marketing,Low,8,3,2020-08-31,609
6fa98a2c62dc4d136532246a66b47a88,M,Finance,Low,7,7,2020-01-31,396
8e8f862436fddc1b038367b442f66b48,F,HR,Low,7,4,NA,731
b979483fcdcae57e4d9c8d1993e65bfa,M,Sales/Marketing,Low,9,6,NA,731
5915f6434f99b4b32d348ee7e3f6b11b,M,Finance,Medium,2,7,NA,731
2d6afeae312c2c8fcaf351e83724e5dd,M,HR,Low,10,1,2020-11-30,700
7372a518f5c85d361b5fe34a86fa6966,M,R&D,Low,9,3,NA,731
f5b36fe09ea5268025ca2801ec0a233a,F,HR,Low,8,2,NA,731
8dc1089a5189b8def2143932e4288705,F,HR,High,8,7,NA,731
846e8ec8d61b1516356f6afcd53a368f,M,Finance,Medium,10,3,NA,731
1a7a8796398349b05adff6a8ef7e7ee5,M,Finance,Low,8,3,2019-11-30,334
00816724aa9d05d0a26f4e467d460c4e,M,Sales/Marketing,High,8,2,NA,731
ae55b000d861a0f1ba2b12684a7db380,M,R&D,Low,7,4,NA,731
5e5dc5929291d56fcef776d640db1f03,M,Finance,Medium,8,2,NA,731
b69a88ffdbddaaabd74d8da648378936,M,R&D,Low,7,3,NA,731
72960ec86d8874b7e88b1e173ab4778c,M,Finance,Low,4,7,NA,731
49a7672b1da572af3f9ce3abf32fa15c,M,Sales/Marketing,Low,1,7,NA,731
9908f1b4d3244602aded00d3960b5766,F,Finance,Low,7,4,NA,731
7be3462215ecbe0cfa79916caf12e394,M,HR,Low,7,8,NA,731
ae415560a157fa4a94928dd18e78107c,M,Finance,Low,7,8,2020-03-31,456
4d98758f6c4e9f9251b0bc11425f0690,M,HR,Low,8,1,NA,731
153291b11d2f7611cf3f927103da863b,M,IT,Low,8,6,2019-06-30,181
06628df73d3c1c758ae1110e678fa57e,M,HR,Low,7,4,NA,731
579ab4ec1c463ee157a3419830b8bf03,M,R&D,Low,9,2,NA,731
43a08f46a5f619ff4519afa44845ab96,M,Finance,High,7,4,2020-10-31,670
056e52efb60492267ccc89d49437160c,M,IT,Low,8,7,NA,731
7bd6300b7e11d22202d2f5477e63c2fe,M,HR,Low,7,5,NA,731
1d51e56ea35edb853e97798a0fe270c9,M,HR,Medium,6,4,2020-06-30,547
a40382c7e6bc26928ac5dca4eacd0790,M,HR,Low,8,4,NA,731
3dadb867618a78c502e9b0db7ef2fab8,F,Finance,Low,8,7,2019-03-31,90
04b32a0e7c09c4cb2a4e2b976a23218c,F,Finance,Medium,9,3,NA,731
6e33119512636891ed3ddc3994158344,F,Sales/Marketing,Low,4,6,2020-01-31,396
ea4ff31e6cb9ff23d51aa7db81b85a03,M,HR,Medium,8,4,NA,731
8215c288fcd341863c587f97e0b23527,F,HR,Low,7,4,NA,731
cc6e24282aac74f2725657e5bc3bc149,M,HR,Low,8,6,NA,731
1712a20101de7dc21645bb1f3a62d98b,M,Strategy & Operations,Low,2,5,NA,731
1467ec4b42d94fd371fd507759b81efc,M,Finance,Low,5,4,NA,731
b1194427af13a6e3f6b1e7e7c4b36a35,F,IT,Low,8,4,2020-03-31,456
9a105445074ee5172c1f737b1eaa6641,M,HR,Low,6,5,2020-05-31,517
6395f71116cdd62a68e3c923c6222410,F,HR,Low,9,3,NA,731
c3ed41ac0d4bb2c1e470192a3634e587,M,HR,High,9,7,2019-09-30,273
a7d9d66bb97816b58a2e9a3bbbed458b,M,Finance,Low,7,5,2020-05-31,517
92da9dfc941726563218a84548e829c6,M,IT,Low,4,3,NA,731
7a1bbd55a09635e8096a7ee0dcbe9f47,M,IT,Low,8,3,NA,731
1da078072f049b91e34143f503e68584,F,Finance,Low,10,3,NA,731
7ed5a155700ba63e81c0d95c3503d45b,M,Sales/Marketing,High,8,3,2020-06-30,547
c11f0d352d402264c13d586b4fd11f2a,M,Finance,Low,7,5,NA,731
a4f54942bb1a98d10d5c8e5b50ffff87,F,HR,High,8,7,NA,731
51ba737f94ba08121959094fca953f3f,F,Finance,Low,7,4,2020-04-30,486
cdd900b07141e6f8c51784d9c8bbdbcd,M,Finance,Low,7,2,NA,731
9d5c958518eaac066b41633dc050369b,M,IT,Medium,4,9,NA,731
eb43fc48469465c08a58ef9db57d1095,M,Finance,Low,8,3,2020-10-31,670
543e9803082b7c21ffd5bc44363cb73a,M,HR,Low,5,7,2020-07-31,578
a8b412474e64b77fe7a31f5fccd3b395,M,HR,Medium,5,7,2019-07-31,212
62d25ae727bc21858b1a0cee5ec99d06,M,HR,High,8,5,NA,731
1bcfe145c29f353a711502441c2a517f,F,Finance,Low,8,4,NA,731
9274ac365077680c0609b03d1cf79fed,M,Sales/Marketing,Low,9,1,NA,731
aa84abb7b2858cad0fbde01a8003b782,M,Finance,Low,5,2,NA,731
94c700d153d6544a6dd96772788b45d1,M,HR,High,8,2,NA,731
3a5cc0f86b0003f826f46a3a975ac78b,M,HR,Medium,7,8,NA,731
400d9a9cc01a99c0f905658c3f3a89c2,M,IT,Low,7,5,2020-10-31,670
d4997cc326889ea4d8f0d10c47efb349,M,HR,Low,9,3,NA,731
3a62fc7b9fd7b01b8c6bc9a18fc9570d,M,Finance,Low,10,1,NA,731
90cb320574201a3c5126f6975217c30d,M,R&D,Low,8,1,NA,731
29c26306c96c115dfb3db49c25ced343,M,Finance,High,8,4,NA,731
3988a019de4995007e3bac8329ce5224,M,Finance,Medium,10,2,NA,731
290876dbb8d9ebb7f03b30ea04d812b3,M,HR,Low,7,6,2020-02-29,425
46b86b30ab4e2faa705c6f8bfb82bf1a,M,Strategy & Operations,Low,7,6,NA,731
cfd2f2998d22dbd4bc66e702dd0d5a10,F,Finance,Low,7,8,2019-05-31,151
663342f8244172c13571a7bc8f934e5c,M,HR,Low,10,2,NA,731
755738356f561c602e8a82863fdf41fa,F,Sales/Marketing,Low,8,2,2020-01-31,396
668bf6045cc4172361a71cce0d38a918,F,Finance,Low,8,2,NA,731
bd75c468e58b988c96faaf22c0b34eda,F,IT,Low,8,2,NA,731
38edcf252af82aa2d82d24ec93c730fe,M,HR,High,8,4,2020-01-31,396
c087d5fede7d96d6987a9f081c36cc46,F,HR,Medium,8,4,2020-09-30,639
57008cbe48919fc6b64236eeadaa4b28,M,Finance,High,10,3,NA,731
22890d00204f770d39f28c63aec548eb,M,Sales/Marketing,Medium,10,3,NA,731
8d36723bd150f36170f0ed3fecc5b391,M,IT,Low,8,2,NA,731
619f0c285094fd4e3d92eecff458565c,M,Finance,Low,7,2,NA,731
27f189aeb1325eafe06635fd324356ea,M,Finance,High,10,1,NA,731
83539f626ed28464bae4b26d4e3ae142,M,Finance,Low,3,4,NA,731
ceeb4a9bfcc62a7ce0b637f99d45a6af,F,Finance,Low,8,3,NA,731
98d03b39ed45b7cfbaf33a0f44f6985e,M,Finance,Low,9,3,NA,731
d3f45ef9da2c1d3798bf052273139378,F,Sales/Marketing,Low,8,3,NA,731
846a6a1fe309e5dc6362049676981449,F,Finance,Low,10,3,NA,731
ff41cdebaa465a3f839a98629d97d929,F,Finance,Low,8,3,2019-07-31,212
3abf81b4de8eb17c4af4554081d89176,M,Finance,Low,10,3,NA,731
5a1212d7f680bbc4b0411caff74d0c70,F,Finance,Low,9,5,2020-08-31,609
b60e485a85fa7a4a9446de64d1ac854b,M,R&D,Low,7,6,2020-03-31,456
f14f5c51dd4cc5786851f43f433ffa16,F,HR,Low,9,2,2020-03-31,456
d38149d70614afda78d6b82791d332d6,M,Finance,High,9,6,NA,731
a9c7676011d7b3dc14b7fe70cc6fd8b1,M,IT,Low,7,2,NA,731
72dc45e4a2d372ab2f1d5a12219a683e,M,IT,Medium,8,3,NA,731
21bababfa8adf64d53615b9d4ccb55e6,M,IT,High,8,10,NA,731
dfe9819983e00acae286f854159f30fd,F,HR,Low,8,3,NA,731
e740a0a45211fc9beca80b3b2306b96b,F,R&D,Low,4,8,2019-05-31,151
de7a5757ae9f8c3af129f7480a29dad0,M,IT,Medium,8,2,NA,731
aec40279f73409408b674b83e7d6c44e,M,HR,Low,10,3,NA,731
2038afc769ccc682ebdac27a128bbfa3,M,IT,Medium,10,3,2020-05-31,517
5b6595afa1944652fff4c1565de9f92b,F,Finance,Low,10,4,NA,731
e3494a98fa3056719ac00fb150de33fe,M,HR,Low,9,2,NA,731
29299ba0f283083add38038c2475b3fc,M,Sales/Marketing,Low,7,4,NA,731
04717bed4fa9222075027dddad0fd8de,F,HR,Medium,7,4,NA,731
a89f09488d1b8bb0c63cdf4b5f4586b9,M,Sales/Marketing,Low,10,6,NA,731
6feff7aa2971312e0b58713edf75f4d9,M,Finance,High,7,1,NA,731
fd2a597dbdd1305ff3deaf9eddeaeb52,M,Finance,Low,7,5,NA,731
4a6f34da5401a704fd5c7811f17e0997,M,Sales/Marketing,High,10,3,NA,731
b578493d5bb89af02d3c2bed3714787b,M,Strategy & Operations,Low,10,3,NA,731
d9b0df273552bcca490d52b463e3ed10,M,R&D,Low,8,3,NA,731
dac6e9772fbbf5c9df6cee8eb758f19d,M,Finance,Medium,9,5,NA,731
3a95e6a9faff3d5f9e765e4c0c20991a,M,Finance,High,9,5,NA,731
506a44eaa208eb48d8418a81e4a8867a,F,Finance,Low,3,10,2019-02-28,59
486a870a4e271e207a3a5d17d758163c,M,HR,Medium,7,5,NA,731
6b354dd81139a86325aabbf0209df9d0,M,Finance,Low,9,2,2020-01-31,396
ff45ba84aa7223ec6880f00d53b08237,F,IT,Low,7,4,2019-04-30,120
d0cf6c3dbd3f6ccfef4572465b78702c,F,Strategy & Operations,Low,7,2,NA,731
70d8ed64dc0597ccb92a2a6fd41af426,M,IT,Low,10,3,NA,731
a37b3a0a6d9f946afce8979cf9747627,F,Finance,Low,8,6,NA,731
1dc83058fabc3db55f0b21e564a975a6,F,Finance,Low,8,4,2019-11-30,334
3ebf651cfeede7116af2c3e2f82fad9b,F,IT,Low,6,2,NA,731
ac444f9bf7ffe0958b830ab556261bfb,M,HR,Low,9,3,2020-10-31,670
8db46fa721bfeb55420103c159036a4c,M,IT,Low,10,2,2020-12-31,731
39f77e26a37a9c2e203fe998e4d5ba8c,M,HR,Medium,7,6,NA,731
cb6513f3c6c7afefe98c88e644603755,F,Sales/Marketing,Low,7,4,NA,731
ccf072213f51148e97fb8bbdcb24952c,M,Finance,Medium,7,7,NA,731
102331454cd75448f8c0f448e4d8135e,M,R&D,Low,7,8,NA,731
7ff6d2a2043d248a395541336f7b5641,F,HR,Low,8,2,NA,731
aab29bdc2e1e64693704ae869b7c212a,M,HR,High,7,2,NA,731
c67b0b6756fcb92750bb9b5fa338b2fc,M,IT,Low,7,2,NA,731
094ef305f0a2adbe999067ded6e3ff36,M,Finance,Low,2,8,2020-02-29,425
b897912f6287d6fb0b9c6b69aeb4818e,M,IT,Low,7,3,2020-07-31,578
240d7e39bd33197262d360bae392d166,M,Finance,Low,8,2,NA,731
111faa47325a4fa8445ebd66a448692a,M,HR,Low,10,3,NA,731
0e3f1b1a5d1eff2cf4df470a60491192,M,Finance,Low,8,2,NA,731
f87556591ea6878a56758f82d2baadec,M,HR,Low,7,4,NA,731
3e7020d60f0ece8b248e913c17f4c319,M,IT,Low,5,6,2019-12-31,365
b251853ac40431553ba40f81208ba189,M,Finance,Low,8,2,NA,731
03d203efa288c88115fa3ff3bdb9a315,F,Finance,Medium,7,6,NA,731
dd92116a2d2d0de4bb714941909db9f7,M,Finance,Low,8,5,2019-06-30,181
034806aafe2f70ffeb8a8f6f4b205908,M,Finance,Medium,8,7,NA,731
169929643efcf672339a06872c98cc74,F,Finance,Low,8,3,2019-11-30,334
858c8a7f48d687949802bdb107f84a1c,M,HR,Low,9,3,NA,731
42f58109b37e96bef5683be52c38afbf,M,Finance,High,10,2,NA,731
bbc44b91e972ea2a6e93b7ecce793f8e,M,HR,Medium,10,3,NA,731
7b258f5fd6b5230c6b96de7a1d215be9,F,HR,Low,10,3,NA,731
ef631fb60f5f9b9405efcb0b5b8f66db,M,Finance,Low,9,2,2020-07-31,578
ccc65af0400af210cc782cb8876978d5,F,Finance,Low,7,6,NA,731
035e40c5dcdfc33554cc29328c9576d7,M,HR,Low,8,3,NA,731
fb86ecef575546e4564cc6d5301e7a9e,M,HR,Medium,10,4,NA,731
bc3e32e558b7e78de9a47bffdb95f61f,M,Finance,High,7,5,NA,731
0ff12a68d493284f4b52082393ff5684,M,Sales/Marketing,Low,8,3,NA,731
3b85b358d9690232489c60b5853ed070,F,IT,Low,10,3,2020-03-31,456
de75c03f5fa09ecd4041bf8de638fb9f,M,Sales/Marketing,Low,8,3,NA,731
47df655b412cfe1aec5ac267c1d63aa7,F,Finance,High,8,7,2020-04-30,486
90080025e34d935b6f01d0620f4a1b9f,M,HR,Low,7,3,NA,731
df351ee25b6d5f6fd674c7d8effc2f88,M,HR,Medium,6,2,NA,731
41e5fe34420f95450c1632339d04454e,M,IT,Medium,1,6,2020-04-30,486
968f8a689cde77e19f0c42e316f2f150,M,Finance,High,8,4,NA,731
ecfc97df7f3554b710de55f63f72c44f,F,HR,Low,7,4,2019-07-31,212
760d97f9819cf26280db9e9c990cc10d,M,Finance,High,7,4,NA,731
55cfd8487973ae9cad23dff7dbde0305,M,Finance,High,10,2,NA,731
7f5ab12b13b08653c44cfdd134a51a3e,M,HR,Low,9,7,NA,731
78acdbe3b14a7ba0f911633eaf4f4295,M,Finance,Low,7,6,NA,731
66461a6a9e4aafcf17466222ab2486f7,M,Finance,Medium,9,3,2020-03-31,456
3b097f4239dc2d4f96a98f8f965c4fa6,M,R&D,Low,7,1,NA,731
cea433696587ff709f060a8d219337e7,F,Finance,High,7,5,NA,731
78752e3bd57ac9e505e0aef09771fd38,F,Finance,Low,10,3,NA,731
0cde8ff840c27affa701abba66103116,M,Finance,Low,7,2,2020-01-31,396
97b355a9cf6f70f8237403990940f748,F,Finance,Low,8,3,NA,731
e46824012ec37aa5268de56450d5f0f4,M,HR,Low,9,5,NA,731
1e22ee137d8c588af23117408a87570f,M,Finance,Low,7,3,NA,731
e7bb50d54d79fa848f80950cc17ef300,M,IT,High,2,6,2019-04-30,120
6c45879dc40c2ec0483efb07755d6b0d,M,R&D,Low,8,5,NA,731
588fdea017f78478f4d788bf7a58b8ec,F,HR,Low,10,3,NA,731
ff9e1968e32f2634f50037d2c12353a2,F,IT,Medium,9,3,NA,731
e134c740e72a4c8ec92a70956dc7f36f,M,Finance,Medium,8,4,NA,731
71f4195ebbc55fdfdb3a96478c106675,M,HR,Low,7,2,2020-03-31,456
9fe5d3719246f4a4a912effe012a5499,M,Finance,Low,8,3,NA,731
2252043ce4101e16bd2582bc7ccf572a,M,HR,High,6,4,NA,731
d85f0cff1aa5cb6f4614fb1f42a8a953,M,HR,High,4,7,2019-11-30,334
645cd78de3c739bf0cdb2c020120afe7,M,Finance,Low,8,7,2020-04-30,486
b1c6d5791b36248c7ea6f2720c6bf151,M,HR,Low,7,7,2019-11-30,334
2a45263593f8d63cb8659f1729efdd12,M,HR,Low,7,6,2019-11-30,334
a5559352c6825e54f8f1e078e48f9de8,M,Finance,Medium,7,2,NA,731
7e6b839219902465c13a88bac2e82049,M,HR,Medium,8,2,NA,731
51be02e8ef5df50727f0d69911623e2a,F,HR,Low,7,4,NA,731
80de2631fa3c2a132fec519f32dc599d,F,Sales/Marketing,Low,10,4,NA,731
b5ca0798add6462ce16f77a93596e476,F,Finance,High,10,6,NA,731
06f13a4fd286cf183dc6ff07e48f37cb,F,Sales/Marketing,Low,8,2,NA,731
d887731bcef8bea56d4c8645e5dd12fc,M,Finance,Low,8,1,2020-04-30,486
ecfd9ee70cd247d65832e3bfb2cfeb26,M,Sales/Marketing,High,8,5,2019-07-31,212
dbe2e2409dfa4d47194ea6edcf029a73,F,HR,Medium,7,5,NA,731
26d5c44d951db1f490c6a49f6943b98e,F,Finance,Low,8,3,NA,731
6abcfc14c0348c2ac2a33836f685286e,M,HR,Low,4,9,2019-05-31,151
c603672e7c7af07fcf327a7f997b6958,M,Finance,Low,6,4,2020-11-30,700
723880c6fb426c115456c1017dd72066,M,Finance,Low,4,7,2020-02-29,425
852880657bcc552f9c95c6cb75a058f9,F,Finance,Medium,7,5,NA,731
d6879f3c704a2e9b9e80b1f99eeedefe,F,Finance,Low,9,3,2020-03-31,456
cf234893e52810b095c220dea70d33ff,F,Finance,Low,8,3,NA,731
efe1ff5aa10c4b0821395576700890fa,M,Sales/Marketing,Low,8,3,NA,731
6e48f594aa44f2eb8c475d76fe11b6ec,M,HR,Low,7,1,NA,731
6ffd8186219fa77a2889820f299a277a,F,Finance,Low,8,5,NA,731
b82ac72f0eb7529770689fae68717dda,M,IT,Low,5,3,NA,731
207701d59430f69b01394bb2991ee8c8,M,HR,Low,8,1,NA,731
dbbc4d1ec569cd9241ab803d9ec91853,M,HR,Low,9,3,NA,731
b618dffd7550bc5b41e83059e696f0ab,M,HR,Low,8,2,NA,731
84c471060dbf409092b161d80dbfd321,M,IT,Low,8,3,NA,731
a9d0ceb8a51b128ddd7f449be524dafe,M,Sales/Marketing,High,9,3,NA,731
ad963c8d9d24c62d16901c552274dc38,M,Sales/Marketing,Low,9,2,NA,731
a02e0ff08c6495bf02979c999c41da4d,F,Sales/Marketing,Low,7,7,2020-05-31,517
d486170bb823db5f79e2aa3f28fb2baa,M,Finance,Medium,8,5,2019-08-31,243
cf14672002c79a91afc6546c01938e88,M,HR,Medium,10,5,NA,731
bfc09a1c682caa71c95ce79ebca25c68,M,Finance,Low,10,3,NA,731
30f76878a939903384f585d20730b3fb,M,IT,Medium,8,7,NA,731
a0246a3175ba71f336bdc8585630d89e,M,IT,Low,6,8,2020-05-31,517
8e8562d210b365f8c84a2873fb01e7ae,M,Finance,High,10,3,NA,731
c58fab90bdec9b143f3975d6bcd4648e,F,Finance,Low,7,3,NA,731
6dddecd9c6360a0cea7fc90790dbc1b7,F,IT,Low,7,5,2019-09-30,273
08399c3661cde9689a37d08afb368045,F,Finance,Medium,8,8,2019-03-31,90
fdb9ca3e6f273cb18769c095b9ec4f62,M,Finance,Low,8,6,2019-10-31,304
8ebd1034e2f76e09b70d50062061dd30,M,HR,Low,8,1,NA,731
849fbbdf8efad4df836423a88bb8bf8c,F,Finance,Low,3,4,NA,731
65dbd4f05a433855e692f4d08e055580,M,Finance,Low,8,3,2020-10-31,670
9b715777f2ff3db707e63ea68fb4f1f3,M,HR,Low,8,3,2019-09-30,273
f419dfa505405710e67fb36a883305b0,M,Strategy & Operations,Medium,8,4,NA,731
fff9f996d62331a62be43ecbf85f72d8,M,Strategy & Operations,Medium,9,4,NA,731
09f47a33b5372350abb47c75fe36bd1e,M,HR,Low,8,7,2020-09-30,639
e42801a2ef206ea214c5bf71064ca481,M,Finance,Low,8,3,NA,731
d17aec2600ba14c1a9ac336f5823ba77,M,HR,Low,10,4,2019-06-30,181
55ce5e42eb8ea52616733a82e896aa89,F,Sales/Marketing,Low,7,1,2019-11-30,334
c9feec92a70f891328cb9b4bb179a0e0,M,HR,Low,7,2,NA,731
e39369091acf83e0a4adcddd73fec64b,M,Strategy & Operations,Low,6,4,2019-08-31,243
04de470806233721fb2c87eb9f6464f5,M,IT,Low,6,4,NA,731
78e20acbf6252342e27ea1f6ee858537,M,Finance,Medium,10,4,2020-07-31,578
5a19849418248369e92cdbcaca63dda5,M,Finance,Medium,7,7,2020-04-30,486
014ea87bf590ffd24b71835600e29b5c,M,HR,Low,7,2,NA,731
39f028342cb4d5b4b0cd202042f260dd,F,R&D,Low,9,2,NA,731
ee00a1e8e2a51d3764fdf578a7ce2b60,F,HR,Low,8,5,NA,731
cb2bcd9eed937d2c56c6bd54f23d61c5,M,IT,Low,6,10,2019-05-31,151
cb2c8d742c02f13281784087bb010206,M,Finance,Low,8,2,NA,731
39ca7e36f8d573c1d8559b7e45045b82,M,Finance,Low,9,1,NA,731
71870c56b299db6e28a86314edf93941,M,HR,Low,9,5,2019-07-31,212
be0e040e566b22544d22351f2adadcba,F,Sales/Marketing,Medium,7,3,NA,731
f39e06f5aab290054674101ba4c79873,M,HR,Medium,7,7,NA,731
8a501908ca8225ca92b89b5bc22d6045,M,HR,High,10,5,NA,731
cf1c99225271737a4ca85d59f901b845,M,HR,Low,8,4,NA,731
a09770ff7f3b2ff463ec688b9b3ee278,M,Sales/Marketing,Low,8,2,2019-12-31,365
b049c5c05552089f31333114b6cfaadd,M,IT,Low,7,4,NA,731
62ae55d1cb56c2fe85590d0a4ee122e7,F,IT,Low,7,7,2020-01-31,396
b9e590a4cff2859dc707d99e7654dbe1,M,HR,Low,6,6,NA,731
70d315d42a71c577c0f2e081a51d9d65,F,HR,Low,9,7,NA,731
c423beefcbb1b87f4aef17eeb9d1283b,F,Finance,Low,4,4,NA,731
6700f7dca6288608315a5360df10ef73,M,Finance,Medium,10,3,NA,731
8f58d860c619b580f60ad32b4c86d89e,F,Finance,High,10,5,NA,731
2a73c333616cf981a238c918aba7053a,M,Sales/Marketing,Low,8,3,2019-11-30,334
bd37928ae912d29a1c324f3de5987947,M,R&D,Low,7,4,2020-04-30,486
11b5648f106cdb8dde40e304555e3fea,M,HR,Low,8,7,2020-05-31,517
95739c3b94e9141722a2fcfc754b8e32,M,Finance,Low,10,1,NA,731
2f3265a6e17d7ff66d1fa806c59b1104,M,Finance,Low,7,3,NA,731
719f13659e5d383d34469f763c1df28a,M,Finance,Low,10,4,NA,731
41948ff68b54a298bd31b2b868acae0e,M,HR,Low,10,2,2020-05-31,517
9b3b70369533a9c9a0ac69d8fbbc4a3d,F,HR,Low,10,9,NA,731
89204d818962e4c1d97d6763fe3d5f61,M,R&D,High,9,3,NA,731
543c8bfb1ef529d47d9e0f03bc8a08da,M,IT,Low,7,7,NA,731
b2962a25b34b411f42f675270f365168,M,R&D,Low,8,4,2020-02-29,425
d3a9e908a1d9df7b4a08ba2dc92fd948,M,Finance,Low,4,7,NA,731
ec6e58211e03265766ebcd4bc0d4d38f,F,Finance,Medium,8,7,NA,731
11f6485dcc37456c0c4a47f8ae9ae77a,F,Finance,Low,8,8,2020-04-30,486
ded2ee68d50427038900c080800baa14,F,HR,Medium,10,3,NA,731
3cba2ef0237292208f71421338b49682,F,IT,Low,8,3,NA,731
9d6c9ba5974e03b6b5ddc1aa234a1a4c,M,HR,Low,8,4,2020-10-31,670
1a3739250c7b9672fc92ce376b6b7ebd,M,HR,Low,7,4,2019-07-31,212
0903d053ca30a686e674648d104afd55,M,Finance,High,8,9,NA,731
e9d2f12a8d5f84a425ef5c1aefbeb247,M,HR,Low,8,7,NA,731
9655f3cd36426551a90c10de4bc6796f,M,Finance,Medium,7,6,NA,731
5c0d2c59d86a7f4c7539eec16f09740e,M,HR,High,10,2,NA,731
3f3a7d16c8c95b7dfa63c529729a23e3,M,Finance,High,8,2,2019-08-31,243
0ca5b5fffdab07fc696c1c48ce8019dd,F,HR,Low,10,3,NA,731
f6c27bf56fb1d7470b36a7621e3b6bbd,F,Finance,Low,7,4,2019-11-30,334
a87222967e71283664389492adcb231d,F,HR,Medium,8,3,NA,731
da0b1a174df8e059433bbdd015c8a8e8,M,Finance,Low,7,7,2020-05-31,517
fa179eb00538bc32e364e6974333e55d,M,IT,Low,6,5,NA,731
99175fc96be92088bdc905b9ef203bc7,M,Finance,Low,7,4,NA,731
67d8bae0cc301088b62742b2cdc5eece,M,Finance,Low,8,7,2019-09-30,273
aad3006de9c7af5638443646d5fa9812,M,HR,Low,10,4,2020-09-30,639
b4d328398d459b12787aed27d2cf8f19,M,IT,Low,10,4,NA,731
a99214865927c02a4bb2b7b627e14ecf,M,HR,Low,8,2,2019-11-30,334
6288d11ddde3fcabb4962ce41746d87e,M,HR,Low,10,3,2020-01-31,396
41a48b11b7be6ddae6e56fcf5063d730,M,Finance,Medium,7,7,2019-12-31,365
ce8edda97509ec733cf28cb3f5f42a42,F,HR,Low,10,2,NA,731
b4a93e193946fbd0f4b1ebd851f7d29c,M,HR,Low,8,7,NA,731
82917c5e11a50089d03347bae92b1aa4,M,Finance,High,10,1,NA,731
d76928d95246dd4de6d84164eac70110,M,Sales/Marketing,Low,8,4,NA,731
222c2adce726e82ed40fc84ecd1c8b83,M,Finance,Low,7,2,NA,731
a14ca4e9c10868a1876d60e810d4944e,M,Finance,Low,8,6,2020-04-30,486
271a6f636cb58cf1791410bf56c0980c,F,R&D,Low,10,2,NA,731
82fc371ab9bc0f3201def918e5984281,F,Finance,Low,10,2,2019-09-30,273
54de3978355645cae4c384f9220855a7,M,HR,Low,3,4,2019-12-31,365
cc11bef6a6eeeda71d69a7c42100ed26,F,HR,High,10,1,NA,731
fa75df57b8b04808dcdaabd6efb0a7d7,M,HR,Low,7,4,NA,731
9e1786595c1ed275c0cb28952418402a,F,HR,Low,8,2,2020-10-31,670
00be79896bed1f2f362003bb2678f9df,F,HR,Low,4,8,2020-05-31,517
38aa79d89bf0b55bc0e09b7693950992,M,Finance,Medium,4,7,NA,731
52311b5e2e2fcbd6b570570bb966b3db,F,Finance,Low,8,4,NA,731
36a5706baf4f1f21789557d8ae172db2,M,HR,High,5,2,2019-09-30,273
63995847da9cfd351d7795e4385cc212,M,Finance,Low,5,4,2020-09-30,639
98a5b7ef94247a57e421c13293ea4072,F,Finance,Low,7,7,2019-04-30,120
50669d9ed0b1fa8684c4ade57d61775f,F,Finance,Low,10,3,2019-11-30,334
a3e7db4bc6e5a12a94968c1f78582b31,M,Finance,Medium,9,4,2020-01-31,396
